IMSI,MRTime,traj_id,Longitude,Latitude,Num_connected,RNCID_1,CellID_1,AsuLevel_1,SignalLevel_1,RSSI_1,RNCID_2,CellID_2,AsuLevel_2,SignalLevel_2,RSSI_2,RNCID_3,CellID_3,AsuLevel_3,SignalLevel_3,RSSI_3,RNCID_4,CellID_4,AsuLevel_4,SignalLevel_4,RSSI_4,RNCID_5,CellID_5,AsuLevel_5,SignalLevel_5,RSSI_5,RNCID_6,CellID_6,AsuLevel_6,SignalLevel_6,RSSI_6,RNCID_7,CellID_7,AsuLevel_7,SignalLevel_7,RSSI_7
460011670515939,1.50952456337e+12,4,121.2110738,31.28846911,5,6188,27394,26,4,-61,6188,27395,14,4,-85,6188.0,27393.0,18.0,4.0,-77.0,6182.0,41514.0,13.0,4.0,-87.0,6188.0,41094.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952456529e+12,4,121.2110738,31.28846911,5,6188,27394,27,4,-59,6188,27395,13,4,-87,6188.0,27393.0,17.0,4.0,-79.0,6182.0,41514.0,14.0,4.0,-85.0,6188.0,41094.0,12.0,4.0,-89.0,,,,,,,,,,
460011670515939,1.50952456633e+12,4,121.2108726,31.28844523,5,6188,27394,27,4,-59,6188,27395,13,4,-87,6188.0,27393.0,17.0,4.0,-79.0,6182.0,41514.0,14.0,4.0,-85.0,6188.0,41094.0,12.0,4.0,-89.0,,,,,,,,,,
460011670515939,1.5095245674e+12,4,121.2108726,31.28844523,5,6188,27394,29,4,-55,6188,27395,13,4,-87,6188.0,27393.0,18.0,4.0,-77.0,6182.0,41514.0,14.0,4.0,-85.0,6188.0,41094.0,12.0,4.0,-89.0,,,,,,,,,,
460011670515939,1.50952456955e+12,4,121.2108726,31.28844523,5,6188,27394,30,4,-53,6188,27395,13,4,-87,6188.0,27393.0,18.0,4.0,-77.0,6182.0,41514.0,14.0,4.0,-85.0,6188.0,41094.0,12.0,4.0,-89.0,,,,,,,,,,
460011670515939,1.50952457062e+12,4,121.2109627,31.28847915,5,6188,27394,30,4,-53,6188,27395,13,4,-87,6188.0,27393.0,18.0,4.0,-77.0,6182.0,41514.0,14.0,4.0,-85.0,6188.0,41094.0,12.0,4.0,-89.0,,,,,,,,,,
460011670515939,1.50952457171e+12,4,121.2109627,31.28847915,5,6188,27394,30,4,-53,6188,27395,13,4,-87,6188.0,27393.0,17.0,4.0,-79.0,6182.0,41514.0,14.0,4.0,-85.0,6188.0,41094.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952457384e+12,4,121.2115054,31.28887395,5,6188,27394,28,4,-57,6188,27395,13,4,-87,6188.0,27393.0,17.0,4.0,-79.0,6182.0,41514.0,14.0,4.0,-85.0,6188.0,41094.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952457599e+12,4,121.2115054,31.28887395,5,6188,27394,27,4,-59,6188,27395,12,4,-89,6188.0,27393.0,17.0,4.0,-79.0,6182.0,41514.0,14.0,4.0,-85.0,6188.0,41094.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952457815e+12,4,121.2115693,31.28902902,5,6188,27394,29,4,-55,6188,27395,12,4,-89,6188.0,27393.0,17.0,4.0,-79.0,6182.0,41514.0,13.0,4.0,-87.0,6188.0,41094.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952458029e+12,4,121.2115693,31.28902902,5,6188,27394,31,4,-51,6188,27395,12,4,-89,6188.0,27393.0,17.0,4.0,-79.0,6182.0,41514.0,13.0,4.0,-87.0,6188.0,41094.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952458221e+12,4,121.2116858,31.28909144,5,6188,27394,31,4,-51,6188,27395,14,4,-85,6188.0,27393.0,18.0,4.0,-77.0,6182.0,41514.0,12.0,4.0,-89.0,6188.0,41094.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952458434e+12,4,121.2116858,31.28909144,5,6188,27394,31,4,-51,6188,27395,16,4,-81,6188.0,27393.0,18.0,4.0,-77.0,6182.0,41514.0,12.0,4.0,-89.0,6188.0,41094.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952458647e+12,4,121.2117657,31.28915375,5,6188,27394,31,4,-51,6188,27395,17,4,-79,6188.0,27393.0,20.0,4.0,-73.0,6182.0,41514.0,12.0,4.0,-89.0,6188.0,41094.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952459076e+12,4,121.2118617,31.28923594,5,6188,27394,28,4,-57,6188,27395,17,4,-79,6188.0,27393.0,21.0,4.0,-71.0,6182.0,41514.0,11.0,3.0,-91.0,6188.0,41094.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952459292e+12,4,121.2118617,31.28923594,5,6188,27394,28,4,-57,6188,27395,17,4,-79,6188.0,27393.0,20.0,4.0,-73.0,6182.0,41514.0,11.0,3.0,-91.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952459399e+12,4,121.2119025,31.28953565,5,6188,27394,28,4,-57,6188,27395,17,4,-79,6188.0,27393.0,20.0,4.0,-73.0,6182.0,41514.0,11.0,3.0,-91.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952459507e+12,4,121.2119025,31.28953565,5,6188,27394,29,4,-55,6188,27395,18,4,-77,6188.0,27393.0,20.0,4.0,-73.0,6182.0,41514.0,11.0,3.0,-91.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952459721e+12,4,121.2119347,31.28955933,5,6188,27394,28,4,-57,6188,27395,17,4,-79,6188.0,27393.0,20.0,4.0,-73.0,6182.0,41514.0,11.0,3.0,-91.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952459936e+12,4,121.2119347,31.28955933,5,6188,27394,29,4,-55,6188,27395,16,4,-81,6188.0,27393.0,20.0,4.0,-73.0,6182.0,41514.0,11.0,3.0,-91.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952460043e+12,4,121.2120668,31.28977216,5,6188,27394,29,4,-55,6188,27395,16,4,-81,6188.0,27393.0,20.0,4.0,-73.0,6182.0,41514.0,11.0,3.0,-91.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952460447e+12,4,121.2122466,31.28983521,5,6188,27394,29,4,-55,6188,27395,16,4,-81,6188.0,27393.0,20.0,4.0,-73.0,6182.0,41514.0,11.0,3.0,-91.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952460554e+12,4,121.2122466,31.28983521,5,6188,27394,28,4,-57,6188,27395,16,4,-81,6188.0,27393.0,20.0,4.0,-73.0,6182.0,41514.0,11.0,3.0,-91.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952460768e+12,4,121.2122466,31.28983521,5,6188,27394,29,4,-55,6188,27395,17,4,-79,6188.0,27393.0,19.0,4.0,-75.0,6182.0,41514.0,11.0,3.0,-91.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952460878e+12,4,121.2123074,31.28996804,5,6188,27394,29,4,-55,6188,27395,17,4,-79,6188.0,27393.0,19.0,4.0,-75.0,6182.0,41514.0,11.0,3.0,-91.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952460984e+12,4,121.2123074,31.28996804,5,6188,27394,30,4,-53,6188,27395,16,4,-81,6188.0,27393.0,19.0,4.0,-75.0,6182.0,41514.0,11.0,3.0,-91.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952461199e+12,4,121.2124516,31.29016214,5,6188,27394,31,4,-51,6188,27395,17,4,-79,6188.0,27393.0,20.0,4.0,-73.0,6182.0,41514.0,10.0,3.0,-93.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952461413e+12,4,121.2124516,31.29016214,5,6188,27394,31,4,-51,6188,27395,18,4,-77,6188.0,27393.0,20.0,4.0,-73.0,6182.0,41514.0,10.0,3.0,-93.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952461521e+12,4,121.2125512,31.29024197,5,6188,27394,31,4,-51,6188,27395,18,4,-77,6188.0,27393.0,20.0,4.0,-73.0,6182.0,41514.0,10.0,3.0,-93.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952461628e+12,4,121.2125512,31.29024197,5,6188,27394,31,4,-51,6188,27395,18,4,-77,6188.0,27393.0,21.0,4.0,-71.0,6182.0,41514.0,10.0,3.0,-93.0,6188.0,41094.0,10.0,3.0,-93.0,,,,,,,,,,
460011670515939,1.50952461844e+12,4,121.2125512,31.29024197,5,6188,27394,30,4,-53,6188,27395,18,4,-77,6188.0,27393.0,21.0,4.0,-71.0,6182.0,41514.0,10.0,3.0,-93.0,6188.0,41094.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.5095246195e+12,4,121.212622,31.29043006,5,6188,27394,30,4,-53,6188,27395,18,4,-77,6188.0,27393.0,21.0,4.0,-71.0,6182.0,41514.0,10.0,3.0,-93.0,6188.0,41094.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952462057e+12,4,121.212622,31.29043006,5,6188,27394,29,4,-55,6188,27395,18,4,-77,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,11.0,3.0,-91.0,6188.0,41094.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.5095246225e+12,4,121.2130139,31.29012698,5,6188,27394,29,4,-55,6188,27395,18,4,-77,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,11.0,3.0,-91.0,6188.0,41094.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952462462e+12,4,121.2130139,31.29012698,5,6188,27394,27,4,-59,6188,27395,18,4,-77,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,11.0,3.0,-91.0,0.0,-1.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952462568e+12,4,121.2124917,31.29044793,5,6188,27394,27,4,-59,6188,27395,18,4,-77,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,11.0,3.0,-91.0,0.0,-1.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952462677e+12,4,121.2124917,31.29044793,5,6188,27394,28,4,-57,6188,27395,18,4,-77,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,12.0,4.0,-89.0,0.0,-1.0,12.0,4.0,-89.0,,,,,,,,,,
460011670515939,1.50952462890e+12,4,121.2127773,31.29049551,5,6188,27394,30,4,-53,6188,27395,17,4,-79,6188.0,27393.0,23.0,4.0,-67.0,6182.0,41514.0,13.0,4.0,-87.0,0.0,-1.0,12.0,4.0,-89.0,,,,,,,,,,
460011670515939,1.50952463213e+12,4,121.2129924,31.29067908,5,6188,27394,30,4,-53,6188,27395,17,4,-79,6188.0,27393.0,23.0,4.0,-67.0,6182.0,41514.0,13.0,4.0,-87.0,0.0,-1.0,12.0,4.0,-89.0,,,,,,,,,,
460011670515939,1.5095246332e+12,4,121.2129924,31.29067908,5,6188,27394,30,4,-53,6188,27395,18,4,-77,6188.0,27393.0,23.0,4.0,-67.0,6182.0,41514.0,12.0,4.0,-89.0,0.0,-1.0,12.0,4.0,-89.0,,,,,,,,,,
460011670515939,1.50952463535e+12,4,121.2128441,31.2910089,5,6188,27394,27,4,-59,6188,27395,18,4,-77,6188.0,27393.0,23.0,4.0,-67.0,6182.0,41514.0,12.0,4.0,-89.0,0.0,-1.0,12.0,4.0,-89.0,,,,,,,,,,
460011670515939,1.50952463749e+12,4,121.2128441,31.2910089,5,6188,27394,26,4,-61,6188,27395,19,4,-75,6188.0,27393.0,23.0,4.0,-67.0,6182.0,41514.0,12.0,4.0,-89.0,0.0,-1.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952463858e+12,4,121.2128776,31.29119072,5,6188,27394,26,4,-61,6188,27395,19,4,-75,6188.0,27393.0,23.0,4.0,-67.0,6182.0,41514.0,12.0,4.0,-89.0,0.0,-1.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952463964e+12,4,121.2128776,31.29119072,5,6188,27394,25,4,-63,6188,27395,19,4,-75,6188.0,27393.0,23.0,4.0,-67.0,6182.0,41514.0,11.0,3.0,-91.0,0.0,-1.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.5095246418e+12,4,121.2128776,31.29119072,5,6188,27394,24,4,-65,6188,27395,19,4,-75,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,11.0,3.0,-91.0,0.0,-1.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952464286e+12,4,121.2131054,31.29119097,5,6188,27394,24,4,-65,6188,27395,19,4,-75,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,11.0,3.0,-91.0,0.0,-1.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952464394e+12,4,121.2131054,31.29119097,5,6188,27394,25,4,-63,6188,27395,18,4,-77,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,10.0,3.0,-93.0,0.0,-1.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952464609e+12,4,121.2131054,31.29119097,5,6188,27394,26,4,-61,6188,27395,18,4,-77,6188.0,27393.0,21.0,4.0,-71.0,6182.0,41514.0,10.0,3.0,-93.0,0.0,-1.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952464690e+12,4,121.2131407,31.29143463,5,6188,27394,26,4,-61,6188,27395,18,4,-77,6188.0,27393.0,21.0,4.0,-71.0,6182.0,41514.0,10.0,3.0,-93.0,0.0,-1.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952465118e+12,4,121.213285,31.29157948,5,6188,27394,26,4,-61,6188,27395,18,4,-77,6188.0,27393.0,21.0,4.0,-71.0,6182.0,41514.0,10.0,3.0,-93.0,0.0,-1.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952465227e+12,4,121.213285,31.29157948,5,6188,27394,25,4,-63,6188,27395,18,4,-77,6188.0,27393.0,21.0,4.0,-71.0,6182.0,41514.0,10.0,3.0,-93.0,0.0,-1.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952465441e+12,4,121.213285,31.29157948,5,6188,27394,25,4,-63,6188,27395,18,4,-77,6188.0,27393.0,21.0,4.0,-71.0,6182.0,41514.0,10.0,3.0,-93.0,6182.0,41510.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952465549e+12,4,121.2132439,31.29182579,5,6188,27394,25,4,-63,6188,27395,18,4,-77,6188.0,27393.0,21.0,4.0,-71.0,6182.0,41514.0,10.0,3.0,-93.0,6182.0,41510.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952465656e+12,4,121.2132439,31.29182579,5,6188,27394,27,4,-59,6188,27395,18,4,-77,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,10.0,3.0,-93.0,6182.0,41510.0,11.0,3.0,-91.0,,,,,,,,,,
460011670515939,1.50952465872e+12,4,121.2132439,31.29182579,5,6188,27394,27,4,-59,6188,27395,18,4,-77,6188.0,27393.0,23.0,4.0,-67.0,6182.0,41514.0,10.0,3.0,-93.0,6182.0,41510.0,12.0,4.0,-89.0,,,,,,,,,,
460011670515939,1.50952465979e+12,4,121.213379,31.29192106,5,6188,27394,27,4,-59,6188,27395,18,4,-77,6188.0,27393.0,23.0,4.0,-67.0,6182.0,41514.0,10.0,3.0,-93.0,6182.0,41510.0,12.0,4.0,-89.0,,,,,,,,,,
460011670515939,1.50952466086e+12,4,121.213379,31.29192106,5,6188,27394,27,4,-59,6188,27395,19,4,-75,6188.0,27393.0,24.0,4.0,-65.0,6182.0,41514.0,10.0,3.0,-93.0,6182.0,41510.0,12.0,4.0,-89.0,,,,,,,,,,
460011670515939,1.50952466301e+12,4,121.213271,31.29224659,5,6188,27394,25,4,-63,6188,27395,19,4,-75,6188.0,27393.0,24.0,4.0,-65.0,6182.0,41514.0,10.0,3.0,-93.0,6182.0,41510.0,12.0,4.0,-89.0,,,,,,,,,,
460011670515939,1.50952466491e+12,4,121.213271,31.29224659,6,6188,27394,24,4,-65,6188,27395,18,4,-77,6188.0,27393.0,24.0,4.0,-65.0,6182.0,41514.0,10.0,3.0,-93.0,6182.0,41510.0,13.0,4.0,-87.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952466704e+12,4,121.213271,31.29224659,6,6188,27394,24,4,-65,6188,27395,19,4,-75,6188.0,27393.0,23.0,4.0,-67.0,6182.0,41514.0,10.0,3.0,-93.0,6182.0,41510.0,13.0,4.0,-87.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952466810e+12,4,121.2133093,31.29247013,6,6188,27394,24,4,-65,6188,27395,19,4,-75,6188.0,27393.0,23.0,4.0,-67.0,6182.0,41514.0,10.0,3.0,-93.0,6182.0,41510.0,13.0,4.0,-87.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952466919e+12,4,121.2133093,31.29247013,6,6188,27394,24,4,-65,6188,27395,18,4,-77,6188.0,27393.0,23.0,4.0,-67.0,6182.0,41514.0,10.0,3.0,-93.0,6182.0,41510.0,13.0,4.0,-87.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952467133e+12,4,121.2134627,31.29250297,6,6188,27394,25,4,-63,6188,27395,18,4,-77,6188.0,27393.0,23.0,4.0,-67.0,6182.0,41514.0,10.0,3.0,-93.0,6182.0,41510.0,13.0,4.0,-87.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952467348e+12,4,121.2134641,31.2925347,6,6188,27394,25,4,-63,6188,27395,18,4,-77,6188.0,27393.0,23.0,4.0,-67.0,6182.0,41514.0,10.0,3.0,-93.0,6182.0,41510.0,12.0,4.0,-89.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952467564e+12,4,121.2134738,31.29262326,6,6188,27394,24,4,-65,6188,27395,18,4,-77,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,10.0,3.0,-93.0,6182.0,41510.0,12.0,4.0,-89.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952467777e+12,4,121.2135049,31.29272892,6,6188,27394,26,4,-61,6188,27395,17,4,-79,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,11.0,3.0,-91.0,6182.0,41510.0,13.0,4.0,-87.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952467993e+12,4,121.213535,31.29279537,6,6188,27394,24,4,-65,6188,27395,17,4,-79,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,11.0,3.0,-91.0,6182.0,41510.0,13.0,4.0,-87.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952468208e+12,4,121.2134473,31.29287861,6,6188,27394,22,4,-69,6188,27395,17,4,-79,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,11.0,3.0,-91.0,6182.0,41510.0,13.0,4.0,-87.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952468398e+12,4,121.2133672,31.29291577,6,6188,27394,21,4,-71,6188,27395,17,4,-79,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,12.0,4.0,-89.0,6182.0,41510.0,13.0,4.0,-87.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952468611e+12,4,121.213254,31.29297841,6,6188,27394,21,4,-71,6188,27395,17,4,-79,6188.0,27393.0,22.0,4.0,-69.0,6182.0,41514.0,12.0,4.0,-89.0,6182.0,41510.0,13.0,4.0,-87.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952468824e+12,4,121.2131443,31.2930268,6,6188,27394,22,4,-69,6188,27395,16,4,-81,6188.0,27393.0,20.0,4.0,-73.0,6182.0,41514.0,12.0,4.0,-89.0,6182.0,41510.0,13.0,4.0,-87.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.5095246904e+12,4,121.2130385,31.29303884,6,6188,27394,19,4,-75,6188,27395,16,4,-81,6188.0,27393.0,21.0,4.0,-71.0,6182.0,41514.0,12.0,4.0,-89.0,6182.0,41510.0,13.0,4.0,-87.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952469256e+12,4,121.2127953,31.29298146,6,6188,27394,19,4,-75,6188,27395,16,4,-81,6188.0,27393.0,20.0,4.0,-73.0,6182.0,41514.0,12.0,4.0,-89.0,6182.0,41510.0,13.0,4.0,-87.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952469469e+12,4,121.2126628,31.29302168,6,6188,27394,19,4,-75,6188,27395,15,4,-83,6188.0,27393.0,19.0,4.0,-75.0,6182.0,41514.0,11.0,3.0,-91.0,6182.0,41510.0,14.0,4.0,-85.0,0.0,-1.0,13.0,4.0,-87.0,,,,,
460011670515939,1.50952469684e+12,4,121.2125605,31.29303515,2,6188,27393,19,4,-75,6188,27395,15,4,-83,,,,,,,,,,,,,,,,,,,,,,,,,
460011670515939,1.50952469900e+12,4,121.2124431,31.29304385,2,6188,27393,18,4,-77,6188,27395,15,4,-83,,,,,,,,,,,,,,,,,,,,,,,,,
460011670515939,1.50952470114e+12,4,121.2123514,31.29307805,2,6188,27393,17,4,-79,6188,27395,14,4,-85,,,,,,,,,,,,,,,,,,,,,,,,,
460011670515939,1.5095247033e+12,4,121.2122671,31.29310833,4,6188,27393,17,4,-79,6182,41233,26,4,-61,0.0,-1.0,26.0,4.0,-61.0,0.0,-1.0,27.0,4.0,-59.0,,,,,,,,,,,,,,,
460011670515939,1.50952470519e+12,4,121.2121977,31.29314051,6,6188,27393,19,4,-75,6182,41233,24,4,-65,6188.0,26051.0,26.0,4.0,-61.0,6188.0,26049.0,27.0,4.0,-59.0,0.0,-1.0,22.0,4.0,-69.0,6188.0,27394.0,20.0,4.0,-73.0,,,,,
460011670515939,1.50952470732e+12,4,121.2120748,31.29314616,6,6188,27393,20,4,-73,6182,41233,24,4,-65,6188.0,26051.0,25.0,4.0,-63.0,6188.0,26049.0,27.0,4.0,-59.0,6188.0,27377.0,22.0,4.0,-69.0,6188.0,27394.0,20.0,4.0,-73.0,,,,,
460011670515939,1.50952470947e+12,4,121.2119627,31.29314073,6,6188,27393,20,4,-73,6182,41233,23,4,-67,6188.0,26051.0,25.0,4.0,-63.0,6188.0,26049.0,27.0,4.0,-59.0,6188.0,27377.0,22.0,4.0,-69.0,6188.0,27394.0,20.0,4.0,-73.0,,,,,
460011670515939,1.50952471161e+12,4,121.2118482,31.29314058,3,6188,26049,26,4,-61,6188,27377,22,4,-69,6188.0,27394.0,20.0,4.0,-73.0,,,,,,,,,,,,,,,,,,,,
460011670515939,1.50952471377e+12,4,121.211737,31.29314267,5,6188,26049,21,4,-71,6188,27377,21,4,-71,6188.0,27394.0,20.0,4.0,-73.0,0.0,-1.0,21.0,4.0,-71.0,0.0,-1.0,20.0,4.0,-73.0,,,,,,,,,,
460011670515939,1.50952471592e+12,4,121.2116236,31.2931372,7,6188,26049,22,4,-69,6188,27377,21,4,-71,6188.0,27394.0,20.0,4.0,-73.0,6182.0,44757.0,21.0,4.0,-71.0,6182.0,44775.0,20.0,4.0,-73.0,6188.0,26051.0,22.0,4.0,-69.0,6188.0,27393.0,20.0,4.0,-73.0
460011670515939,1.50952471808e+12,4,121.2114255,31.29308752,7,6188,26049,21,4,-71,6188,27377,22,4,-69,6188.0,27394.0,19.0,4.0,-75.0,6182.0,44757.0,21.0,4.0,-71.0,6182.0,44775.0,20.0,4.0,-73.0,6188.0,26051.0,22.0,4.0,-69.0,6188.0,27393.0,21.0,4.0,-71.0
460011670515939,1.50952472021e+12,4,121.211417,31.29309535,7,6188,26049,21,4,-71,6188,27377,22,4,-69,6188.0,27394.0,19.0,4.0,-75.0,6182.0,44757.0,21.0,4.0,-71.0,6182.0,44775.0,19.0,4.0,-75.0,6188.0,26051.0,21.0,4.0,-71.0,6188.0,27393.0,21.0,4.0,-71.0
460011670515939,1.50952472237e+12,4,121.2113322,31.29310656,7,6188,26049,20,4,-73,6188,27377,22,4,-69,6188.0,27394.0,19.0,4.0,-75.0,6182.0,44757.0,21.0,4.0,-71.0,6182.0,44775.0,19.0,4.0,-75.0,6188.0,26051.0,21.0,4.0,-71.0,6188.0,27393.0,22.0,4.0,-69.0
460011670515939,1.50952472426e+12,4,121.2112462,31.29311678,7,6188,27393,30,4,-53,6188,27377,22,4,-69,6188.0,27394.0,19.0,4.0,-75.0,6182.0,44757.0,21.0,4.0,-71.0,6182.0,44775.0,20.0,4.0,-73.0,6188.0,26051.0,21.0,4.0,-71.0,6188.0,27393.0,22.0,4.0,-69.0
460011670515939,1.50952472639e+12,4,121.21115,31.29311815,6,6188,27393,30,4,-53,6188,27377,22,4,-69,6188.0,27394.0,19.0,4.0,-75.0,6182.0,44775.0,20.0,4.0,-73.0,6188.0,26051.0,21.0,4.0,-71.0,6188.0,26049.0,19.0,4.0,-75.0,,,,,
460011670515939,1.50952472853e+12,4,121.2110454,31.29310688,7,6188,27393,29,4,-55,6188,27377,23,4,-67,6188.0,27394.0,19.0,4.0,-75.0,6182.0,44775.0,20.0,4.0,-73.0,6188.0,26051.0,20.0,4.0,-73.0,6188.0,26049.0,19.0,4.0,-75.0,6182.0,44757.0,21.0,4.0,-71.0
460011670515939,1.50952473068e+12,4,121.2109389,31.2930964,6,6188,27393,28,4,-57,6188,27377,23,4,-67,6188.0,27394.0,20.0,4.0,-73.0,6182.0,44775.0,20.0,4.0,-73.0,6188.0,26051.0,20.0,4.0,-73.0,6182.0,44757.0,21.0,4.0,-71.0,,,,,
460011670515939,1.50952473283e+12,4,121.2108376,31.29309921,7,6188,27393,27,4,-59,6188,27377,22,4,-69,6188.0,27394.0,20.0,4.0,-73.0,6182.0,44775.0,20.0,4.0,-73.0,6188.0,26051.0,19.0,4.0,-75.0,6182.0,44757.0,20.0,4.0,-73.0,0.0,-1.0,28.0,4.0,-57.0
460011670515939,1.50952473498e+12,4,121.2107473,31.29311941,7,6188,27393,26,4,-61,6188,27377,22,4,-69,6188.0,27394.0,18.0,4.0,-77.0,6182.0,44775.0,20.0,4.0,-73.0,6182.0,44757.0,20.0,4.0,-73.0,6182.0,41233.0,28.0,4.0,-57.0,6188.0,26049.0,19.0,4.0,-75.0
460011670515939,1.50952473713e+12,4,121.2106713,31.29312846,7,6188,27393,23,4,-67,6188,27377,23,4,-67,6182.0,44775.0,20.0,4.0,-73.0,6182.0,44757.0,20.0,4.0,-73.0,6182.0,41233.0,28.0,4.0,-57.0,6188.0,26049.0,19.0,4.0,-75.0,0.0,-1.0,19.0,4.0,-75.0
460011670515939,1.50952473928e+12,4,121.2106042,31.29313579,7,6188,27393,23,4,-67,6188,27377,23,4,-67,6182.0,44775.0,20.0,4.0,-73.0,6182.0,44757.0,20.0,4.0,-73.0,6182.0,41233.0,27.0,4.0,-59.0,6188.0,26049.0,19.0,4.0,-75.0,6182.0,44754.0,19.0,4.0,-75.0
460011670515939,1.50952474142e+12,4,121.2105161,31.2931485,5,6182,41233,22,4,-69,6182,44775,20,4,-73,6182.0,44757.0,20.0,4.0,-73.0,6182.0,44754.0,19.0,4.0,-75.0,6188.0,27393.0,23.0,4.0,-67.0,,,,,,,,,,
